unique_id,validity_posterior,validity_action,conformal_set,conformal_decision
3de16334-497c-4128-8349-d18f96d20bc3,0.9268682095991725,auto-accept,"{valid, uncertain}",review
3de58404-7ad0-42f4-b051-7d4c16db5cd1,0.5098857678670046,quarantine-or-verify,"{stale, uncertain}",low-confidence
3e051963-e7d5-4a96-89e3-ac3898c4ff92,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
3e0b1735-5600-4ab6-97c6-997f1d5cf20a,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
3e0ca26e-bcf5-45f9-8af9-3a61d41459ca,0.9364070843026345,auto-accept,"{valid, uncertain}",review
3e8efbf0-c7db-48bc-87e7-2897af0fecc3,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
3ebea27c-f11d-4e01-b558-ed4aeb5937bd,0.9364070843026345,auto-accept,"{valid, uncertain}",review
3ee806fa-1d4a-43fd-9e1d-8c7d843e1aee,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
3f134e1b-b5cf-4fce-991f-2c3c28749f57,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
3f465eb4-a032-4cf1-af19-6e7583ff8765,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
3f7f4c64-84ee-4faf-8614-e20761d194b6,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
3faba02f-2da4-4d02-b77d-b4f8eae80583,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
3fcdb4d1-ceaa-4a3a-9952-0348cfe5784c,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
3ff1b321-9240-4e70-ba00-ba9ea3a811ce,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
4020af32-6e7b-48c2-a6b0-fb945bbdb474,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
40362fab-2b65-48e0-8034-f330dd5e2625,0.9864743337743945,auto-accept,{valid},auto-accept
404d4ac5-9f50-473b-89b1-cc73b4a38cbd,0.7754853665570498,merge-or-review,"{valid, stale, uncertain}",low-confidence
40526ecd-6825-4690-a515-5f060f6bb8b2,0.9767868203732785,auto-accept,{valid},auto-accept
405f4291-1199-48a6-b6b2-ff9e20046b6f,0.9473273433548172,auto-accept,"{valid, uncertain}",review
40731bc2-2799-4300-9b90-df3f2d771706,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
408a3128-5a39-45cb-bc22-d5acba99252a,0.8441647378710979,merge-or-review,"{valid, stale, uncertain}",low-confidence
409237a0-b4ca-4740-8b19-40429f6fe4fe,0.9756256646883688,auto-accept,{valid},auto-accept
4105a305-4d33-49e1-ad26-d0c3d91bc076,0.9826991642499853,auto-accept,{valid},auto-accept
41217eae-1cff-4a9c-9b3c-db67f5f16989,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
4128f1b8-a352-4eb8-aa19-5907d7cac45d,0.9364070843026345,auto-accept,"{valid, uncertain}",review
41430f8a-1c5b-48b2-9c75-422353b613ec,0.484891657064984,quarantine-or-verify,"{stale, uncertain}",low-confidence
4160e35d-1d6a-452a-b1c4-2e178c6b2626,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
41adbf52-60f8-4796-85bc-efe2de89976d,0.9037451656492348,auto-accept,"{valid, stale, uncertain}",low-confidence
41b65a8f-727e-4170-9421-342bd4b2665b,0.8796953337619806,auto-accept,"{valid, uncertain}",low-confidence
42237a4a-4d44-438e-b801-393ffbfff666,0.9473273433548172,auto-accept,"{valid, uncertain}",review
4274bec0-1d8b-45dd-83d7-8e3c51dd6c45,0.9364070843026345,auto-accept,"{valid, uncertain}",review
428d8e2b-29f4-408d-9030-fb57e7238590,0.8848872573738297,auto-accept,"{valid, uncertain}",low-confidence
42cac9e7-d5bf-4a21-a5bd-93e9c9c5d8c8,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
439ed6a6-19e8-453e-955d-aca5950214f2,0.9473273433548172,auto-accept,"{valid, uncertain}",review
43a0515a-dc88-4273-a7d9-37b20d701cbe,0.9826991642499853,auto-accept,{valid},auto-accept
43a1238e-fcdf-4ab2-9332-e71902fddc9e,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
44777d73-d662-4eb4-8d21-7b5d1febdb11,0.3406381339361985,quarantine-or-verify,"{stale, uncertain}",low-confidence
44932e8d-8f48-4053-8d53-250351928df7,0.9364070843026345,auto-accept,"{valid, uncertain}",review
44b10f7d-9c51-4621-8cd6-2dc30776679d,0.6317073171741638,merge-or-review,"{valid, stale, uncertain}",low-confidence
44d05b85-41b3-471a-ac6d-ceec8f9e96eb,0.9657609067175998,auto-accept,{valid},auto-accept
450c308c-eb4d-4d71-a63f-a4a4f008ca98,0.9744079481524157,auto-accept,{valid},auto-accept
45134e3e-0c98-4cb3-960c-432967dd685a,0.9268682095991725,auto-accept,"{valid, uncertain}",review
45532e92-d931-4361-be8e-1b1aad59365d,0.9850730607115267,auto-accept,{valid},auto-accept
458c3ca5-6700-4990-913f-3baff8c3e80d,0.9268682095991725,auto-accept,"{valid, uncertain}",review
4617dece-a561-4a0f-9fff-d34f3985b07b,0.9364070843026345,auto-accept,"{valid, uncertain}",review
46283e77-0ec6-406e-bb8b-b3e7b911d9f6,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4687438b-fb12-4728-a4fb-29e2398a54c7,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
46c8536f-e9ab-4786-887c-ab8f6cdea718,0.9584949117323652,auto-accept,"{valid, uncertain}",review
46cb1b9f-cda7-426b-bec4-da26ba4384ac,0.9584949117323652,auto-accept,"{valid, uncertain}",review
46cd189c-4b23-41ff-b245-9fec52414482,0.9037451656492348,auto-accept,"{valid, stale, uncertain}",low-confidence
46d54262-3059-4e7f-9e14-543b5f37bfa3,0.991752375419483,auto-accept,{valid},auto-accept
46fa2398-54ec-409a-a420-e59eda3995f6,0.9364070843026345,auto-accept,"{valid, uncertain}",review
47b1f4ab-0f3a-431b-8972-b733422b2292,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
47bf25f1-c3be-4198-be6d-e6431feda6e3,0.9731310711919318,auto-accept,{valid},auto-accept
48476570-180a-41af-9952-73d0747feea3,0.9364070843026345,auto-accept,"{valid, uncertain}",review
4851fb33-f534-4cc0-9fcd-e95e05417cdb,0.9689179130801018,auto-accept,{valid},auto-accept
48a62751-334d-487c-acca-5d5975ba0dc7,0.9473273433548172,auto-accept,"{valid, uncertain}",review
48cf0b63-fe40-439a-b09a-6b7c8566b077,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
48edea2e-b33f-44ff-8042-587225e6c801,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
49485fba-8194-46a6-8ce6-51d25a49a0a6,0.8160104539909471,merge-or-review,"{valid, stale, uncertain}",low-confidence
49e14c60-0ff8-4306-82e7-b5d541e8082f,0.9584949117323652,auto-accept,"{valid, uncertain}",review
49e46a47-07ec-4234-aabe-07fa94223806,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
4a4a3a92-cab9-45e7-8877-e2172209f9ac,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
4a51bb6c-ccab-414f-8127-08c160fbadac,0.9767868203732785,auto-accept,{valid},auto-accept
4a5f77a4-aed1-4f0f-96d3-d67a729163fe,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
4a620683-3cd9-45b0-b944-10fe595bd8a4,0.1346504026253063,quarantine-or-verify,"{stale, uncertain}",low-confidence
4a795156-23a7-4f17-be46-921e9b07da24,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4a89be71-276d-4e15-bdf5-1b293babfe33,0.9864743337743945,auto-accept,{valid},auto-accept
4afa8b92-64c8-4921-a3a8-6c8a81e6c786,0.9864743337743945,auto-accept,{valid},auto-accept
4b0b7197-5c3d-49e1-aa3d-f345007a1a36,0.9850730607115267,auto-accept,{valid},auto-accept
4b14e4d0-7ecc-45e5-8659-625c1c9d09dc,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
4b4d5556-faef-45de-8dfe-cac634c48c7e,0.8568718786931411,auto-accept,"{valid, stale, uncertain}",low-confidence
4b8618dc-c36a-449d-ae17-db06c151b6a4,0.9864743337743945,auto-accept,{valid},auto-accept
4bc33189-dc97-483d-9f48-9fef10145ec7,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
4bee4feb-f644-4167-82c1-5b0122ec9bf9,0.5223721083809386,human-review,"{valid, stale, uncertain}",low-confidence
4c9148a5-5211-4150-b8f0-3a41204c4f1b,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4c98c821-db60-4bd1-b5d9-c7ade85e592e,0.988898903577662,auto-accept,{valid},auto-accept
4ccba4fb-fa41-4d10-abc5-fdbad3f59044,0.9767868203732785,auto-accept,{valid},auto-accept
4d05df11-60b6-48e2-8b8c-3e63c40c99f1,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4d17a9ac-f7be-4264-83d2-cff851fac31a,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4d33a768-fe8a-4cdd-b94e-ee5d62c85d1d,0.8441647378710979,merge-or-review,"{valid, stale, uncertain}",low-confidence
4d5c0005-b4dd-476a-893d-8a7ed31ded67,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4d6c620f-08f8-4fa6-bb4c-c005cdaba895,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
4d9e660d-ccaa-41be-a7dd-a8bf15437e89,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
4dc13a15-2809-421d-a140-48b2f60808c3,0.7087969333335664,merge-or-review,"{valid, stale, uncertain}",low-confidence
4ddb163f-33d3-4925-93e2-df9c78ada503,0.9364070843026345,auto-accept,"{valid, uncertain}",review
4de31d0f-35a3-4c89-89fa-f66c6ba28c53,0.9364070843026345,auto-accept,"{valid, uncertain}",review
4de58800-16e9-495f-8592-6b82fa40dbba,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
4ef3e069-fecf-4341-b418-e0a896947ca9,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
4f0c8cac-352b-4735-8366-5d2e5ba9d426,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
4f2ce198-802f-4f26-8aa7-c22ffb3cec53,0.9850730607115267,auto-accept,{valid},auto-accept
4f3375d8-e082-4808-a1f5-7e9e0b385a29,0.9584949117323652,auto-accept,"{valid, uncertain}",review
4f8a97c0-b755-483c-b846-45af9f0f1c98,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
5048b210-d2dc-4dcd-b220-a029f41bbab9,0.9673762899638515,auto-accept,{valid},auto-accept
506a18f0-7317-4a24-9353-0cffc12fb035,0.9850730607115267,auto-accept,{valid},auto-accept
50c829a9-1603-443a-ac9e-3d2f2b9dbdbf,0.9767868203732785,auto-accept,{valid},auto-accept
50fd571f-6d38-43a7-a8a0-b9a651b25f37,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
51025a1a-e57b-439c-b62c-fe70225cea42,0.9197937652859568,auto-accept,"{valid, stale, uncertain}",low-confidence
51f1924b-7dcc-49ee-9328-77d039445fbf,0.9864743337743945,auto-accept,{valid},auto-accept
51f7fc98-e5c4-4033-b34d-2dbc9b5aa4cd,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
520a748d-bedc-4a67-844c-afe5a8305521,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
521ae3a1-a4b0-4b56-9096-8dfe5a50d04f,0.9037451656492348,auto-accept,"{valid, stale, uncertain}",low-confidence
5263c3cf-ab19-4c40-a6fb-afad400a9a00,0.9364070843026345,auto-accept,"{valid, uncertain}",review
529ec056-39d8-42a8-845d-22c913a9f8b1,0.9584949117323652,auto-accept,"{valid, uncertain}",review
52a13d85-ea7a-4e7d-9238-850ed794dfa6,0.9037451656492348,auto-accept,"{valid, uncertain}",low-confidence
52bb8240-d5e4-4e6c-a1f4-9a5832d1cf08,0.8796953337619806,auto-accept,"{valid, uncertain}",low-confidence
52fc3d11-4178-4043-a12d-60a7f345aef9,0.9640685077330734,auto-accept,{valid},auto-accept
5327fb19-e1e0-459d-89b9-f73e4ba7e52e,0.9473273433548172,auto-accept,"{valid, uncertain}",review
53612958-82d6-427c-94f3-05a52725091a,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
5391500c-854c-46dc-9df0-2a19b64ae164,0.9473273433548172,auto-accept,"{valid, uncertain}",review
53d014ef-3957-4cb9-a2e2-4f534211eb43,0.8568718786931411,auto-accept,"{valid, stale, uncertain}",low-confidence
53e9dc22-a49c-47d9-a309-8e3a205d5dd1,0.9473273433548172,auto-accept,"{valid, uncertain}",review
5400acb0-fb03-41a1-a843-3b6c430a04dc,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
5421b489-0a23-42e8-bd25-f7a4ad1ebdbf,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
5464fc7b-a855-4f4e-b416-0f1a2dd8fbd9,0.9809143466715535,auto-accept,{valid},auto-accept
5469213e-f19d-4af9-bac6-5eb7dd0d3c84,0.9473273433548172,auto-accept,"{valid, uncertain}",review
547f6f09-3974-4a2f-b458-c9a4b664518f,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
549a06e8-b73b-499b-8fe9-f5435208b08a,0.9197937652859568,auto-accept,"{valid, uncertain}",low-confidence
54b26a10-09fa-47f6-a51f-751aba5327eb,0.9473273433548172,auto-accept,"{valid, uncertain}",review
550711f0-cd09-4443-ad7a-8caf354f376f,0.9364070843026345,auto-accept,"{valid, uncertain}",review
55168c2c-6765-4dde-bcf3-925f75e7f787,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
5535829c-51cc-4e3f-b6df-006373ec60f4,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
553fe6a3-9c2c-48fe-bc8f-8aeb3a982c5f,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
557dc6d1-e2ee-4b2f-ada0-23926b0f7e9b,0.9268682095991725,auto-accept,"{valid, uncertain}",review
56002621-bc7d-470a-badd-03fc9ffd765b,0.9767868203732785,auto-accept,{valid},auto-accept
56a50796-cdab-4fe2-8d1e-cacab3730d35,0.9584949117323652,auto-accept,"{valid, uncertain}",review
5736ea04-8c65-429b-b7ff-18a105076ce5,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
575d4089-c571-4a5a-a2b9-326756baac9e,0.5596023134972207,quarantine-or-verify,"{stale, uncertain}",low-confidence
5790feca-537c-4b3c-b6a3-3e78afa039ff,0.4599728935661872,quarantine-or-verify,"{stale, uncertain}",low-confidence
58242a13-38f5-445d-affe-7c3baade6969,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
58268a2b-0a9d-4c78-b6af-817ff3b86ec9,0.9473273433548172,auto-accept,"{valid, uncertain}",review
582a55ec-6790-4adc-bf43-3978ae1d64b6,0.9809143466715535,auto-accept,{valid},auto-accept
5848a6e9-ead4-4a9a-bc02-5520961fa892,0.9809143466715535,auto-accept,{valid},auto-accept
58526ce5-bdc9-426c-8f5c-17a802bc2a6f,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
5872776e-7a97-49b2-9311-01418fcab3be,0.8568718786931411,auto-accept,"{valid, stale, uncertain}",low-confidence
588186f8-7a04-442f-9baa-c8e4d761677f,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
58c1e876-c2bb-4167-b30c-ecfddd1d69ef,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
58cef0c9-c1b3-4997-aabd-60d90fc94550,0.9393203517090055,auto-accept,"{valid, uncertain}",review
58f4b4ba-6fb5-46bc-b381-a071eb76f070,0.9473273433548172,auto-accept,"{valid, uncertain}",review
59102a88-9f1e-4c5d-98b4-ba059a26a09b,0.9584949117323652,auto-accept,"{valid, uncertain}",review
593fa202-1362-41f2-a37a-2e0b775fc2c0,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
5963d98d-4120-44f1-9772-a4e2b0774a3d,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
59a5d901-e443-4f4c-a92c-172fc627bf9f,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
59bbdf19-8d49-4651-819d-cc3c0cbb078d,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
59d6057c-3b02-419d-83fe-21d569c0dc0c,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
5a047752-8202-447b-ab35-738b1cde91a5,0.9268682095991725,auto-accept,"{valid, uncertain}",review
5a29a7f2-16d0-4490-97a9-f4717e48b7fb,0.9473273433548172,auto-accept,"{valid, uncertain}",review
5abc349e-992b-43de-a56b-159a8a9179ed,0.9818282503711259,auto-accept,{valid},auto-accept
5b45ce90-1e59-4248-bfab-e23d8c0e2334,0.9473273433548172,auto-accept,"{valid, uncertain}",review
5b73e625-226b-4a21-97a0-c5bdfc45d6d2,0.9584949117323652,auto-accept,"{valid, uncertain}",review
5ba175d6-a816-44c5-8fba-27bf7b9e00dd,0.5098857678670046,quarantine-or-verify,"{stale, uncertain}",low-confidence
5ba940f7-9ef8-40f5-8e15-f14a8aba3854,0.9864743337743945,auto-accept,{valid},auto-accept
5bb9f623-4fb9-46f7-b680-1c21b8513c04,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
5bc9130c-3ece-4137-9451-c011d88f33fc,0.9364070843026345,auto-accept,"{valid, uncertain}",review
5c0ed52d-26b9-49df-94b1-b7662da6688a,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
5c2e91de-2f6d-4334-bd28-530833e7b814,0.9037451656492348,auto-accept,"{valid, uncertain}",low-confidence
5c3a7919-203f-4455-a4cb-d9b64c7cdfea,0.9864743337743945,auto-accept,{valid},auto-accept
5c3c1b4e-119a-4bad-a355-f8f5c19abf35,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
5cabe1f7-e4f4-427c-b44a-be34e57f11ba,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
5ce209a2-0220-491f-b6b0-2427dc351098,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
5d03577a-327f-4944-95d7-3ce474b2bcfd,0.9767868203732785,auto-accept,{valid},auto-accept
5d03ca61-d09f-4dc6-b2e7-e31e810c3e96,0.15970136088970222,quarantine-or-verify,"{stale, uncertain}",low-confidence
5df215f5-81cb-4525-826b-ddbe9ff54eee,0.9826991642499853,auto-accept,{valid},auto-accept
5e0abc2b-1c8a-4399-b15a-45d09153412a,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
5e0b96cf-e221-4e1f-bd1f-e9b49d3eca7e,0.7087969333335664,merge-or-review,"{valid, stale, uncertain}",low-confidence
5e6f6e25-8a5c-40b1-9733-6bfd0811b42f,0.6877343175676641,merge-or-review,"{stale, uncertain}",low-confidence
5e76fa6a-4fbe-4882-840a-e15a7835eae8,0.8628952680684163,auto-accept,"{valid, stale, uncertain}",low-confidence
5e7b658e-8fe8-4f23-95a4-1bb4103d7358,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
5ea704f6-7bf6-4c9b-810a-52806cc841ff,0.9473273433548172,auto-accept,"{valid, uncertain}",review
5eb06b07-8c36-412c-8a3e-b2990d221d87,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
5ec20085-7bb0-4e8c-9687-edb820af190f,0.9584949117323652,auto-accept,"{valid, uncertain}",review
5ec46d93-b6a8-49d7-96d2-dd5bdb49121c,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
5f61f15d-e6d8-4325-8aaa-8cc0279d08fb,0.9364070843026345,auto-accept,"{valid, uncertain}",review
5f861476-2830-4116-9fb0-81d6aa032388,0.9850730607115267,auto-accept,{valid},auto-accept
5fa0a267-2ec8-4c39-a5e7-0e3bc8872305,0.8568718786931411,auto-accept,"{valid, stale, uncertain}",low-confidence
5fcdbc30-37fd-47c4-88e7-4d12e4a24a4f,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
5fe8a7b6-4581-4930-abc3-d9ed5c67498d,0.9364070843026345,auto-accept,"{valid, uncertain}",review
5fef0b90-42eb-4087-8a03-3db2db94c693,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
605092a3-deae-460d-a351-4e58d0d19219,0.9818282503711259,auto-accept,{valid},auto-accept
6051631b-11fc-4ba1-90d7-1f2deec55b12,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
60e52b95-b7ae-4abc-9f2b-b9c76ed6ae5f,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
60fdb741-9a4f-4b83-b238-f591b65e3467,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
61000c87-25e7-49a8-999d-a9a021d7a859,0.9037451656492348,auto-accept,"{valid, uncertain}",low-confidence
6132cee5-de8b-4734-a693-f143b778962c,0.9850730607115267,auto-accept,{valid},auto-accept
61976219-a65c-4fae-8da4-ac0b277a67d9,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
61d65779-d7ce-4ff4-9f99-9224c7f9b331,0.9473273433548172,auto-accept,"{valid, uncertain}",review
621c1afc-0275-4c3c-8c2f-93fc4b86713b,0.5596023134972207,quarantine-or-verify,"{stale, uncertain}",low-confidence
62780637-be3f-4cf7-8af6-bab53672590f,0.9473273433548172,auto-accept,"{valid, uncertain}",review
628217ab-a276-485e-84fc-2623250f6596,0.8160104539909471,merge-or-review,"{valid, stale, uncertain}",low-confidence
629b3b35-fca4-467d-bbec-c798961705ee,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
62d065c2-c5fb-42e5-8f16-f89ee1508202,0.9584949117323652,auto-accept,"{valid, uncertain}",review
62f443c8-3845-40f6-917b-42ca36f5c4f0,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
633aaf3a-7da6-458c-b328-4c0cf51b2629,0.9584949117323652,auto-accept,"{valid, uncertain}",review
6381dc88-111d-45cd-a423-ac2d42119c7a,0.9818282503711259,auto-accept,{valid},auto-accept
63bef4a2-719c-479a-99c9-5dafc94d903e,0.9640685077330734,auto-accept,{valid},auto-accept
63e6153d-5153-417a-a54c-c4678ca365a8,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
64893310-5290-479c-9437-aeee715dcd2d,0.4599728935661872,quarantine-or-verify,"{stale, uncertain}",low-confidence
64b4a09e-4ca8-4ed7-be70-396d799e6e10,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
64be7869-83a6-40d4-a2f3-8c7c4fffbe7c,0.9850730607115267,auto-accept,{valid},auto-accept
64f5469d-bd97-4551-a8e6-d7fbc9dae11e,0.9037451656492348,auto-accept,"{valid, uncertain}",low-confidence
65123793-2e5a-4275-9ae5-a5b0f06ab614,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
65b74ffc-8481-4c05-82bc-6e3aba9b8ade,0.9584949117323652,auto-accept,"{valid, uncertain}",review
65e2f12d-4a3b-4273-a70d-df54c3d9c858,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
664122a6-74f2-45fe-b030-02ca251c402e,0.9850730607115267,auto-accept,{valid},auto-accept
66772bd0-0bec-461c-98f1-b21dbc19bfb6,0.9767868203732785,auto-accept,{valid},auto-accept
66b4c14e-360b-4757-9b65-6da35f5b41af,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
66cb8c3d-2994-4d1c-a3ff-37130e6a89fe,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
66f082f1-185a-4521-b5c6-d997aef5fef1,0.9640685077330734,auto-accept,{valid},auto-accept
66fa4ae3-3acf-4162-bd4b-173ab6867a12,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
670529f0-5845-4956-a8db-cc65e860d98d,0.3406381339361985,quarantine-or-verify,"{stale, uncertain}",low-confidence
67367745-e922-47b6-8938-974cb4094b82,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
673aee98-ff44-4305-9830-43c052547193,0.9864743337743945,auto-accept,{valid},auto-accept
67570d10-47d6-488d-bca6-9962267ad65d,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
676086b7-df89-4f7c-a39f-124d60945db1,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
67646cb8-d586-45fe-9a91-8b0ba8838d6b,0.9809143466715535,auto-accept,{valid},auto-accept
677fa735-bb73-4aec-a2b3-487439f44199,0.9584949117323652,auto-accept,"{valid, uncertain}",review
67b875d9-9c86-4f89-9896-21d1d2954aee,0.9767868203732785,auto-accept,{valid},auto-accept
67c3e3f6-dcdd-4e96-8b8e-00c33084c245,0.9731310711919318,auto-accept,{valid},auto-accept
68d078d4-bb9f-4512-aa8f-8d2a51b5c15f,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
68dcacf5-a84e-4128-90de-1e2eb1d0d2f6,0.9584949117323652,auto-accept,"{valid, uncertain}",review
68f3ddba-1ac2-4710-ac71-e68eaa199ab2,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
69052055-087a-402f-bc9a-7a5030a3bd51,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
691462f3-cb63-426f-aac3-8efb1a801b2f,0.9864743337743945,auto-accept,{valid},auto-accept
69673555-4214-4717-acfa-ae945f435fdd,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
697cb912-9a22-42da-8e0d-7eced8cd9f27,0.4599728935661872,quarantine-or-verify,"{stale, uncertain}",low-confidence
697f3b96-bc68-44d3-9e08-6854cea38997,0.9826991642499853,auto-accept,{valid},auto-accept
6980422d-c353-4166-ab73-dd359da490d5,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
6997fb88-ccad-4b0a-81fa-86409b31d411,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
69f31faf-48f4-4f84-bacd-e480e511b80f,0.34100069978337505,human-review,"{valid, stale, uncertain}",low-confidence
Under the ageis of Choithram Group,0.10433122311900127,human-review,"{valid, stale, uncertain}",low-confidence
6a387eff-5e73-4f61-9214-ca76008570ee,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
6a7c8908-a0bb-45f6-8947-6c2f82a63508,0.9364070843026345,auto-accept,"{valid, uncertain}",review
6a9c97fc-d489-4b8e-bb4a-576e36ecc3fa,0.9864743337743945,auto-accept,{valid},auto-accept
6ab5529e-cd61-46b8-8454-1ecd06c78912,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
6b2599d2-0d81-4dbf-b4de-d5cd35eb9a68,0.9756256646883688,auto-accept,{valid},auto-accept
6b288a7e-5dc6-425e-b1da-1c494069a0e4,0.9731310711919318,auto-accept,{valid},auto-accept
6b7ca246-4fcb-403c-8df9-6ddcd4fd1981,0.9037451656492348,auto-accept,"{valid, stale, uncertain}",low-confidence
6b9063cd-de10-4a56-943a-2dc028c56377,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
6b9742e6-1f44-4148-9ec1-c130ca53dca5,0.9197937652859568,auto-accept,"{valid, uncertain}",low-confidence
6bb471a6-2bd2-4cc6-8524-89109ff278a7,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
6beeeeff-0e6d-4a66-bb2a-93ea5ef042e2,0.9197937652859568,auto-accept,"{valid, stale, uncertain}",low-confidence
