active_uncertainty_rank,active_uncertainty_score,active_learning_action,active_learning_reasons,state_ut,district_name,planning_category,observed_facility_rows,health_need_score,care_gap_score,trust_gap_score,district_medical_desert_priority_score,district_data_quality_score,district_uncertainty_level,aggregate_ci_width,sample_size_uncertainty_score,needs_human_review_rate,needs_human_review_rate_ci_low,needs_human_review_rate_ci_high,critical_supply_gap_rate,critical_supply_gap_rate_ci_low,critical_supply_gap_rate_ci_high,trustworthy_supply_rate,trustworthy_supply_rate_ci_low,trustworthy_supply_rate_ci_high,capacity_observed_rate,capacity_observed_rate_ci_low,capacity_observed_rate_ci_high,doctor_observed_rate,doctor_observed_rate_ci_low,doctor_observed_rate_ci_high,sample_facility_names,sample_claim_evidence,sample_source_urls
152,0.6558,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Maharastra,Sindhudurg ,supply_record_quality_problem,2,0.4919735599622285,0.5573263486674849,0.49999999999999994,0.5812200609390112,0.783,higher,0.8109,0.9,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,Limaye Hospital; Somawanshi Hospital,"Limaye Eye Hospital is listed as a hospital located in Madhavanagar, Miraj, Sangli. | [""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""generalSurgery"",""minimallyInvasiveSurgeryAndEndourology"",""urology"",""cardiology"",""pediatricSurgery"",""surgicalOncology"",""plasticSurgery"",""radiology"",""pathology"",""gastroenterology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""generalSurgery"",""gynecologyAndObstetrics"",""orthopedicSurgery"",""gastroenterology"",""podiatry"",""anesthesia"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""pediatrics"",""internalMedicine"",""internalMedicine""] | [""Limaye Hospital is listed as a hospital in Satara district near the Police parade ground","[""https://www.satara.gov.in/en/public-utilities/hospitals/"",""http://www.onefivenine.com/india/Places/Taluk/Sindhudurg/Vengurla/Hospital"",""http://www.onefivenine.com/india/Places/Taluk/Kolhapur/Kolhapur/Hospital"",""http://www.onefivenine.com/india/Places/District/Sindhudurg/Hospital"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Sindhudurg/Malvan"",""http://www.onefivenine.com/india/Places/Taluk/Sangli/Jath/Hospital"",""http://www.onefivenine.com/india/Places/Taluk/Sangli/Miraj/Hospital"",""https://www.medindia.net/homepages/hospitals/limayehospital"",""https://www.justdial.com/Malvan/Limye-Hospital-At-Post-Bharad-Bharad-Naka/9999PXXXX-XXXX-110322153710-S1D1_BZDET"",""https://www.facebook.com/153490541948674"",""https://www.practo.com/malvan/hospital/dr-ajit-limaye-malvan"",""https://www.onefivenine.com/india/Places/Taluk/Sangli/Tasgaon/Hospital"",""http://www.onefivenine.com/india/Places/Taluk"
153,0.6554,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample""]",Uttar Pradesh,Pratapgarh ,supply_record_quality_problem,2,0.5885269121813032,0.6104306923879759,0.39999999999999997,0.6439797398814098,0.857,higher,0.7496,0.9,0.5,0.09452865480086614,0.9054713451991339,0.0,0.0,0.6576280471103807,0.5,0.09452865480086614,0.9054713451991339,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,"Jagadguru Kripalu Chikitsalaya - Barsana, Uttar Pradesh; Saraswati Eye Hospital","Barsana facility of Jagadguru Kripalu Chikitsalaya (JKC) opened in January 2007 as part of JKC's Uttar Pradesh hospital network. | [""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""ophthalmology"",""dentistry"",""physicalMedicineAndRehabilitation"",""clinicalPathology"",""radiology"",""emergencyMedicine"",""cardiology"",""internalMedicine"",""gynecologyAndObstetrics"",""ophthalmology"",""cataractAndAnteriorSegmentSurgery"",""dentistry"",""physicalMedicineAndRehabilitation"",""pathology"",""radiology"",""emergencyMedicine"",""cardiology"",""internalMedicine"",""ophthalmology"",""gynecologyAndObstetrics"",""dentistry"",""physicalMedicineAndRehabilitation"",""pathology"",""radiology"",""emergencyMedicine"",""cardiology"",""internalMedicine"",""internalMedicine"",""physicalMedicineAndRehabilitation"",""dentistry"",""cataractAndAnteriorSegmentSurgery"",""gynecologyAndObstetrics"",""pediatrics"",""pediatricUrology"",""generalSurgery"",""pulmonolo","[""https://en.wikipedia.org/wiki/Jagadguru_Kripalu_Parishat"",""https://en.wikipedia.org/wiki/Jagadguru_Kripalu_Parishat"",""https://www.jkp.org.in/the-20-year-journey-of-jagadguru-kripalu-chikitsalaya-mangarh-how-it-all-began/"",""https://www.jkp.org.in/the-20-year-journey-of-jagadguru-kripalu-chikitsalaya-mangarh-how-it-all-began/"",""https://www.jkp.org.in/the-20-year-journey-of-jagadguru-kripalu-chikitsalaya-mangarh-how-it-all-began/"",""https://en.wikipedia.org/wiki/Jagadguru_Kripalu_Parishat"",""https://www.tribuneindia.com/news/business/jagadguru-kripalu-chikiysalaya-vrindavan-marks-10-years-of-selfless-service-to-the-community/"",""https://www.jkphospitals.org.in/our-hospitals/"",""https://www.jkphospitals.org.in/our-hospitals/"",""https://www.jkphospitals.org.in/our-hospitals/"",""https://www.jkp.org.in/the-20-year-journey-of-jagadguru-kripalu-chikitsalaya-mangarh-how-it-all-began/"",""https://www.jus"
154,0.6548,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Uttar Pradesh,Bara Banki ,mixed_or_monitor,2,0.5512865911237016,0.589948515806295,0.44999999999999996,0.6197735311939687,0.847,higher,0.7496,0.9,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.0,0.0,0.6576280471103807,0.0,0.0,0.6576280471103807,"Zenith ENT Care; Chandra Dental College & Hospital, Barabanki","All diseases related to Ear, Nose, throat including vertigo and facial paresis are managed here. Diagnostic nasal Endoscopy, video laryngoscope available. | [""otolaryngology"",""otolaryngology"",""otolaryngology"",""familyMedicine""] | [""Provides diagnostic nasal endoscopy""] | [""Video laryngoscope is available""] | [""Specializes in ENT disorders including vertigo and facial paresis"",""Specializes in ENT care"",""Dr. Saima Azim, ENT, with 11 years of experience"",""Outpatient ENT clinic operating in Barabanki"",""Offers video consultations"",""Offers in-clinic visits"",""Dr. Saima Azim, ENT, practices at Zenith Ent Care""]; Chandra Dental College & Hospital is running successfully on Lucknow - Ayodhya National Highway. It has affiliation with Atal Bihari Vajpayee Medical University, Lucknow, Uttar Pradesh. It is also recognized by the Dental Council of India(DCI) and Ministry of Health & Family Welfare, Gove","[""https://www.facebook.com/102609518559691"",""https://www.eka.care/clinic/zenith-ent-care"",""https://www.eka.care/doctor/saima-azim-ent-barabanki"",null]; [""https://chandradentalcollege.org/department-of-oral-and-maxillofacial-surgery.php"",""https://chandradentalcollege.org/"",""https://chandradentalcollege.org/departments-all.php"",""https://chandradentalcollege.org/department-of-oral-medicine-and-radiology.php"",""https://collegedunia.com/college/7568-chandra-dental-college-and-hospital-barabanki"",""https://www.facebook.com/594525134286221"",""https://www.justdial.com/Barabanki/Hospitals-in-Barabanki-Collectorate/nct-10253670"",""https://www.justdial.com/Barabanki/Hospitals-in-Police-Line/nct-10253670"",""https://www.yourdegree.com/colleges/chandra-dental-college-hospital-9829/"",null]"
155,0.6535,semantic_gap_enrichment,"[""high_health_need"", ""high_trust_gap"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Bihar,Begusarai ,phantom_desert_or_verification_gap,7,0.6259442870632671,0.6495325157795337,0.8857142857142857,0.5542322076437552,0.704,medium,0.4219,0.65,1.0,0.6456611570247934,1.0,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.0,0.0,0.35433884297520657,0.2857142857142857,0.0822171657090155,0.6410709098517873,0.0,0.0,0.35433884297520657,Roop Dev Eye And Dental Hospital; Somaya Multispeciality Hospital; Manju Meera Hospital; Pushkar Dental Superspeciality Centre; Miracare Hospital; Shivam Kidney Hospital; Hospital A,"Roop Dev Eye And Dental Hospital | [""ophthalmology"",""dentistry"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""dentistry"",""internalMedicine"",""ophthalmology"",""dentistry"",""endodontics"",""internalMedicine"",""ophthalmology"",""dentistry"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""corneaOphthalmology"",""retinaAndVitreoretinalOphthalmology"",""oculoplasticsAndReconstructiveOrbitalSurgery"",""dentistry"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""dentistry"",""internalMedicine"",""ophthalmology"",""dentistry"",""internalMedicine""] | [""Root canal treatment (RCT) performed""] | [""Slit lamp biomicroscope for eye examinations"",""Dental chair with attached dental instruments"",""Wheelchair-accessible parking and common bathroom facilities""] | [""Eye and dental hospital providing vision and dental care"",""Located in Begusarai, Bihar"",""Has been in healthca","[""https://www.justdial.com/Begusarai/Roop-Dev-eye-and-dental-hospital/9999P6243-6243-170824170002-D8U2_BZDET/photos"",""https://www.justdial.com/Begusarai/Hospitals-in-Lohiya-Nagar/nct-10253670/page-3"",""https://www.justdial.com/Jamalpur/Eye-Hospitals/nct-10196517"",""https://www.justdial.com/Begusarai/Roop-Dev-Eye-And-Dental-Hospital-Near-BP-High-School-Chowk-Begusarai-HO/9999P6243-6243-170824170002-D8U2_BZDET/servicecatalogue"",""https://www.mappls.com/place-roop+dev+eye+and+dental+hospital-ward+no+20-ratanpur-begusarai-bihar-851101-NB7O8O@zdata=MjUuNDExNzc0Kzg2LjEzNzE2MSsxNytOQjdPOE8rK25yed"",""https://chotu.com/local/dental-clinics-in-begusarai-bihar-india/ct-18417237/"",""https://www.policyx.com/health-insurance/network-hospitals/aditya-birla-begusarai-bihar/"",""https://www.facebook.com/people/Roop-Dev-Eye-Dental-Hospital/61565243439937/"",""https://www.drlogy.com/ayushman-bharat/hospitals/bihar/"
156,0.6507,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Haryana,Mahendragarh ,supply_record_quality_problem,9,0.4966359773371105,0.5417676462848485,0.8666666666666667,0.4499894986294457,0.681,higher,0.4686,0.55,0.8888888888888888,0.5649937852319399,0.9801096286728695,0.7777777777777778,0.4525833436728054,0.9367762376877727,0.1111111111111111,0.019890371327130535,0.4350062147680601,0.2222222222222222,0.06322376231222723,0.5474166563271946,0.4444444444444444,0.188775429471914,0.7333526542559703,"Ram Nursing Home; Govind Netralaya; Goyal Netra Chikitsalaya; Gulab Dental Hospital; Hb Dialysis Centre; Rainbow Multispeciality Hospital And Trauma Centre, Moti Nagar, Narnaul; Vinayak Hospital; Imran ENT Hospital","Open 24 Hrs; 2 Years in Healthcare; 4.7 rating with 65 Ratings; 'Great customer service' noted. | [""internalMedicine"",""pathology"",""emergencyMedicine"",""criticalCareMedicine"",""generalSurgery"",""orthopedicSurgery"",""gynecologyAndObstetrics"",""internalMedicine"",""emergencyMedicine"",""pediatrics"",""internalMedicine"",""pediatrics"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""generalSurgery"",""internalMedicine"",""internalMedicine""] | [""Performs laparoscopic surgery"",""Performs arthroscopy"","""",""""] | ["""",""""] | [""Multispeciality hospital"",""Emergency care available 24/7"",""Provides nursing care services"",""Has wheelchair-accessible car parking"",""Has common bathroom facilities"",""Has 28 years of experience in healthcare"",""Provides retirement and assisted living services"",""Open 24/7"",""Raj Nursing Home (A Unit Of Raj Rishik Hospital Pvt Ltd) is a hospital in Sector 3, Faridabad."",""R","[""https://www.justdial.com/Narnaul/Diagnostic-Centres/nct-10159446"",""https://www.justdial.com/Narnaul/Neuro-Spine-Physio-Hospital-Near-Ratna-Hospital-Sarve-Haryana-Gramin-Bnk-Ke-Niche-Adarsh-Nagar/9999P1282-1282-211026162410-H7P5_BZDET/Narnaul/Orthopaedic-Hospitals-in-Adarsh-Nagar/nct-10345065"",""https://www.mappls.com/chu9qt"",""https://www.justdial.com/Narnaul/Ram-Nursing-Home-Near-Abhay-Singh-Residence-Singhana-Main-Road/9999P1282-1282-230927171906-F3Q8_BZDET"",""https://www.facebook.com/110471663724462"",""https://www.justdial.com/Kaithal/Hospitals-in-Khurana/nct-10253670/page-3"",""https://www.justdial.com/Kaithal/Raj-Nursing-Home-Near-Mithlesh-Hotel-Pehowa-Chowk/9999P1746-1746-110223124528-N9R3_BZDET"",""https://www.medindia.net/directories/hospitals/ram-nursing-home-mohindergarh-haryana-26199.htm"",""https://www.facebook.com/209720113140768"",""https://www.justdial.com/Faridabad/Raj-Nursing-Home"
157,0.6504,semantic_gap_enrichment,"[""high_trust_gap"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Andhra Pradesh,Krishna ,supply_record_quality_problem,3,0.41560434372049104,0.5879953445118571,0.8666666666666666,0.493320961070141,0.713,medium,0.6631,0.85,1.0,0.43849391955098227,1.0,0.6666666666666666,0.2076549551264879,0.9385096847238394,0.0,0.0,0.5615060804490177,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.6666666666666666,0.2076549551264879,0.9385096847238394,Capital Hospitals; Proactive Clinic; St anns Hospital,"Capital Hospitals in Vijayawada is a hospital in Vijayawada, Andhra Pradesh, India. It is part of Capital Tree Health Care Pvt. Ltd. initiative and is listed among major hospitals in Andhra Pradesh. | [""internalMedicine"",""internalMedicine"",""generalSurgery"",""orthopedicSurgery"",""ophthalmology"",""orthopedicSurgery"",""jointReconstructionSurgery"",""spineNeurosurgery"",""neurosurgery"",""pediatricOrthopedicSurgery"",""oralAndMaxillofacialSurgery"",""generalSurgery"",""plasticSurgery"",""criticalCareMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""orthopedicSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""pediatrics"",""internalMedicine"",""gynecologyAndObstetrics"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""psychiatry"",""orthopedicSurgery"",""pulmonology"",""internal","[""https://www.docindia.org/healthblog/articles/hospitals-in-andhra-pradesh"",""https://www.scribd.com/document/551904726/Internal-Medicine"",""https://www.practo.com/vijayawada/hospital/roopa-orthopaedic-multispeciality-hospital-patamata"",""https://www.practo.com/vijayawada/doctor/dr-s-ramprasad-pediatrician"",""https://www.indiamart.com/capitaltree-health-care-private-limited/"",""https://www.facebook.com/768857040164957"",""https://www.practo.com/hyderabad/doctor/gowtham-chowdary-kankanala-orthopedist"",""https://www.policyx.com/health-insurance/network-hospitals/star-health-vijayawada-andhra-pradesh/"",""https://www.practo.com/vijayawada/hospital/svara-super-speciality-hospital-vijayawada-maruthi-nagar/about"",""https://www.practo.com/vijayawada/clinic/apple-dental-care-eluru-road"",""https://www.policybazaar.com/network-hospitals/liberty-general-hospitals-andhra_pradesh-vijayawada/"",""https://www.mappls"
158,0.65,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Bihar,Buxar ,referral_or_capacity_candidate,1,0.5460339943342776,0.527545417531626,0.45,0.673039505224163,0.759,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Dr. Asia Pacific Healthcare,"A well-established Multi-Speciality Hospital aiming to provide affordable quality healthcare. Providing exceptional cardiac care to the community. | [""cardiology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""generalSurgery"",""pathology"",""familyMedicine"",""radiology"",""internalMedicine"",""emergencyMedicine"",""criticalCareMedicine"",""geriatricsInternalMedicine"",""internalMedicine""] | ["""",""X-ray imaging"",""Ultrasound imaging (sonography)"",""General surgery services"",""Pathology laboratory with blood and diagnostic tests"",""OPD and IPD services""] | ["""",""X-ray imaging equipment"",""Ultrasound imaging equipment""] | [""Operates as a multi-speciality hospital"",""Specializes in cardiology care"",""Board certified in Cardiology"",""Open 24 hours / 7 days a week"",""Wheelchair-accessible facilities (car park and entrance)"",""Open 24/7 emergency care"",""Multi-speciality hospital"",""Critical Care (","[""https://www.cardiologistindia.com/bihar/buxar/asia-pacific-healthcare.html"",""https://www.facebook.com/101702465788674"",""https://www.facebook.com/asiapacifichospitalbuxar/"",""https://www.ibihar.in/business/asia-pacific-healthcare/"",""https://eldercare.nears.me/places/asia-pacific-heal-buxar-elder-care-guide/"",null]"
159,0.649,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Karnataka,Uttara Kannada ,mixed_or_monitor,2,0.5189447592067987,0.5721605082519985,0.44999999999999996,0.598751340447982,0.837,higher,0.7803,0.9,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,Marikamba Hospital and Diagnostic Centre; Pandit General Hospital Sirsi,"Advanced Facilities: Equipped with 35 beds and state-of-the-art technology, we ensure a comfortable and efficient patient experience. | [""internalMedicine"",""internalMedicine"",""urology"",""cardiology"",""internalMedicine"",""cardiology"",""internalMedicine"",""internalMedicine"",""urology"",""pathology"",""internalMedicine"",""internalMedicine"",""radiology"",""pathology"",""generalSurgery"",""emergencyMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine""] | [] | [""Wheelchair-accessible car park"",""Wheelchair-accessible entrance"",""Laboratory test tubes and a blood sample are visible in the provided image associated with Marikamba Hospital And Diagnostic Center""] | [""Open 24 hours daily"",""Cardiology services with a board-certified cardiologist"",""Emergency information directs to call 911 for medical emergencies"",""Marikamba Hospital and Diagnostic Center offers General ","[""https://watchdoq.com/blog/hospitals/sirsi/marikamba-hospital-and-diagnostic-centre"",""https://www.justdial.com/Sirsi/Marikamba-Hospital-And-Diagnostic-Center-Near-Devikere-Circle-Rayerpeth/9999P8384-8384-101104132151-C3S2_BZDET"",""https://www.mappls.com/tf39jj"",""https://www.cardiologistindia.com/karnataka/sirsi/marikamba-hospital-and-diagnostic-centre.html"",""https://www.justdial.com/Sirsi/Dr-Mahesh-Hegde-Marikamba-Hospital-And-Diagnostic-Center-Devikere/9999P8384-8384-150803170509-R1P5_BZDET"",""https://www.justdial.com/Siddapur/Pathology-Labs/nct-10356131"",""https://www.justdial.com/Karwar/Maternity-Hospitals-in-Bhatkal/nct-10314263"",""https://www.healthcareontime.com/diagnostic-centres/karnataka/sirsi/marikamba-hospital-diagnostic-centre/"",""https://www.lybrate.com/sirsi/clinic/marikamba-hospital-and-diagnostic-center-"",""https://www.facebook.com/171327393519879"",""https://www.justdial.com/Si"
160,0.6487,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Sikkim,South District ,referral_or_capacity_candidate,1,0.5417847025495749,0.5252083070500395,0.45,0.6702774655641063,0.759,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Namchi Health Clinic,"Namchi Health Clinic | [""familyMedicine"",""familyMedicine"",""nephrology"",""familyMedicine"",""dentistry"",""familyMedicine"",""dentistry"",""familyMedicine"",""familyMedicine"",""gynecologyAndObstetrics"",""familyMedicine"",""gynecologyAndObstetrics"",""familyMedicine"",""gynecologyAndObstetrics"",""familyMedicine"",""gynecologyAndObstetrics"",""familyMedicine""] | [""Namchi Health Clinic provides routine gynecological check-ups"",""Namchi Health Clinic provides pregnancy care"",""Namchi Health Clinic provides family planning services"",""Namchi Health Clinic provides treatment of gynecological conditions"",""Namchi Health Clinic provides women's health consultations""] | [""Stethoscope visible in Namchi Health Clinic images"",""Basic medical examination instruments visible in Namchi Health Clinic images""] | [""Clinic located in Namchi"",""Outpatient clinic setting (as implied by 'Health Clinic')"",""Provides dentistry and dental surg","[""https://www.justdial.com/Namchi/Namchi-Health-Clinic-Namchi-Manpur-Road/9999P3595-3595-220611232311-G7P1_BZDET"",""https://www.justdial.com/Gangtok/Clinics-in-Singtam/nct-10101647/page-3"",""https://www.justdial.com/Kalimpong/Clinics/nct-10101647"",""https://www.facebook.com/364483547078564"",""https://www.facebook.com/OralHealthDentalClinic/"",""https://www.facebook.com/102262505444410"",""https://gynecologistnearme.in/sikkim/"",""https://gynecologistnearme.in/city/gyalshing/namchi-health-clinic/"",""https://gynecologistnearme.in/city/namchi/"",""https://gynecologistnearme.in/city/namchi/namchi-health-clinic/"",null]"
161,0.6483,semantic_gap_enrichment,"[""high_trust_gap"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Assam,Bongaigaon ,mixed_or_monitor,3,0.43077195467422097,0.5963375305364086,0.8999999999999999,0.5031799081900655,0.728,medium,0.5615,0.85,1.0,0.43849391955098227,1.0,1.0,0.43849391955098227,1.0,0.0,0.0,0.5615060804490177,0.0,0.0,0.5615060804490177,0.0,0.0,0.5615060804490177,"Lower Assam Hospital & Research Centre; Arogya Hospital and Research Centre; Agilus Diagnostics - BOC Gate, Bongaigaon","Open 24 Hrs | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""radiology"",""pathology"",""generalSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine""] | [] | [] | [""Lower Assam Hospital & Research Centre is referenced as part of the registered address for GAURIPUR HOSPITAL PRIVATE LIMITED."",""Located in Chapaguri, Bongaigaon"",""Listed as a private hospital in Jogighopa area, Bongaigaon on JustDial"",""Has rating 4.0 on JustDial based on 1,208 ratings"",""Listed as private hospital in Bongaigaon district"",""Private multispecialty hospital"",""Located in Bongaigaon"",""Engages in public health awareness campaigns (e.g., World Liver Day)"",""Provides 24/7 emergency care""]; Providing excepti","[""http://www.healthinsuranceindia.org/cashless_hospital_india/assam.html"",""https://www.zaubacorp.com/GAURIPUR-HOSPITAL-PRIVATE-LIMITED-U45201AS2009PTC008904"",""https://shama-hospitalslistinindia.blogspot.com/p/assam.html"",""https://www.justdial.com/Bongaigaon/Pmjay-Scheme-Hospitals-in-Abhayapuri/nct-15200323"",""https://www.justdial.com/Dhubri/Private-Hospitals-in-Chapar/nct-10390288"",""https://www.justdial.com/Bongaigaon/Hospitals-in-Nayagaon/nct-10253670"",""https://www.justdial.com/Chirang/Hospitals-in-Bgr-Township/nct-10253670"",""https://www.facebook.com/lowerassamhospital/"",""https://www.justdial.com/Kokrajhar/Private-Hospitals-in-Dotma/nct-10390288"",""https://www.justdial.com/Bongaigaon/Private-Hospitals-in-Jogighopa/nct-10390288"",""https://bongaigaon.assam.gov.in/information-and-services/medical-facilities"",""https://www.facebook.com/110070980476901"",""https://economictimes.indiatimes.com/comp"
162,0.6463,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Gujarat,Mahisagar ,supply_record_quality_problem,2,0.41466005665722383,0.5148039218497322,0.625,0.5309662837907583,0.768,higher,0.719,0.9,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.0,0.0,0.6576280471103807,1.0,0.34237195288961925,1.0,Jivandeep Hospital; Bhagat Hospital,"Listed among Top General Physician Hospitals In Surat | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""orthopedicSurgery"",""painMedicinePMR"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""reproductiveEndocrinologyAndInfertility"",""internalMedicine"",""infectiousDiseases"",""internalMedicine"",""preventiveMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""pediatricInfectiousDiseases"",""pediatricCriticalCareMedicine"",""pediatricPulmonology"",""neonatologyPerinatalMedicine"",""adolescentMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""cardiology"",""endocrinologyAndDiabetesAndMetabolism"",""orthopedicSurgery"",""generalSurgery"",""otolaryngology"",""patho","[""http://www.onefivenine.com/india/villag/Panch-Mahals/Santrampur"",""https://www.justdial.com/Dholka/Dr-Darshan-Jothanya-Jivandeep-Hospital-Opposite-Shri-Ram-Market-Kharakuva-Dholka/079PXX79-XX79-160108114828-H7X2_BZDET"",""https://www.practo.com/surat/doctor/koladiya-nikunj-general-physician"",""https://www.scribd.com/document/565693092/SAURASHTRA-LIST"",""https://www.proptiger.com/ahmedabad/chandkheda-51322/hospitals"",""https://www.crunchbase.com/organization/jivandeep-hospital"",""https://www.practo.com/ahmedabad/clinic/shreenath-clinic-4-mahadev-nagar-tekra"",""https://www.practo.com/ahmedabad/clinic/holistic-spine-clinic-navrangpura-navrangpura"",""https://www.justdial.com/Morbi/Jivandeep-Hospital-Opposite-Old-Bus-Stand-Ayodhyapuri-Main-Road/9999P2822-2822-140721084749-D7G8_BZDET"",""https://www.justdial.com/Ahmedabad/Jivandeep-Hospital-Near-Chandkheda-Bus-Stand-Chandkheda/079PXX79-XX79-11112314313"
