pincode_extracted,pincode_primary_district,pincode_primary_state,pincode_n_offices,pincode_n_districts,pincode_n_states,pincode_centroid_latitude,pincode_centroid_longitude,pincode_state_norm,pincode_district_norm,pincode_is_ambiguous
497111,SURGUJA,CHHATTISGARH,17,1,1,26.344431517647056,83.45775029411764,chhattisgarh,surguja,False
497114,SURGUJA,CHHATTISGARH,6,1,1,22.710510166666666,83.45827433333334,chhattisgarh,surguja,False
497116,SURGUJA,CHHATTISGARH,6,1,1,22.94641866666667,83.136548,chhattisgarh,surguja,False
497117,SURGUJA,CHHATTISGARH,13,2,1,22.951778153846153,82.93572315384615,chhattisgarh,surguja,True
497118,BALRAMPUR,CHHATTISGARH,37,1,1,23.38346761081081,83.51548775135136,chhattisgarh,balrampur,False
497119,BALRAMPUR,CHHATTISGARH,11,1,1,23.550645636363637,83.74881374545454,chhattisgarh,balrampur,False
497220,BALRAMPUR,CHHATTISGARH,25,1,1,23.800069192000002,83.495023444,chhattisgarh,balrampur,False
497223,SURAJPUR,CHHATTISGARH,29,2,1,23.39816606896552,83.20650767689655,chhattisgarh,surajpur,True
497224,BALRAMPUR,CHHATTISGARH,16,1,1,23.4204467875,83.844545025,chhattisgarh,balrampur,False
497225,BALRAMPUR,CHHATTISGARH,34,2,1,23.90929729235294,82.79213947088235,chhattisgarh,balrampur,True
497226,SURAJPUR,CHHATTISGARH,8,1,1,23.1913264,82.87517737499999,chhattisgarh,surajpur,False
497229,SURAJPUR,CHHATTISGARH,7,1,1,20.34080676,82.87263315428572,chhattisgarh,surajpur,False
497231,SURAJPUR,CHHATTISGARH,14,1,1,23.470842435714285,82.82531332857141,chhattisgarh,surajpur,False
497235,SURAJPUR,CHHATTISGARH,6,1,1,23.379793666666668,82.9825115,chhattisgarh,surajpur,False
497331,KOREA,CHHATTISGARH,11,1,1,23.295870860943612,83.07176197067821,chhattisgarh,korea,False
497333,SURAJPUR,CHHATTISGARH,13,1,1,23.07943123076923,82.71573784615384,chhattisgarh,surajpur,False
497335,KOREA,CHHATTISGARH,10,1,1,23.2482841,82.53668739999999,chhattisgarh,korea,False
497339,KOREA,CHHATTISGARH,11,1,1,23.505408981818185,82.46991774545454,chhattisgarh,korea,False
497442,KOREA,CHHATTISGARH,9,1,1,23.364463444444443,82.20577955555557,chhattisgarh,korea,False
497446,KOREA,CHHATTISGARH,1,1,1,23.193095,82.19625499999998,chhattisgarh,korea,False
497447,KOREA,CHHATTISGARH,2,1,1,23.1899035,82.1612475,chhattisgarh,korea,False
497448,KOREA,CHHATTISGARH,1,1,1,23.177571,82.19812,chhattisgarh,korea,False
497449,KOREA,CHHATTISGARH,14,1,1,23.12539668642857,82.35682969214284,chhattisgarh,korea,False
497450,KOREA,CHHATTISGARH,1,1,1,23.101204,82.385047,chhattisgarh,korea,False
497451,KOREA,CHHATTISGARH,1,1,1,23.19107,82.354815,chhattisgarh,korea,False
497553,KOREA,CHHATTISGARH,1,1,1,23.170115,82.36909699999998,chhattisgarh,korea,False
497555,KOREA,CHHATTISGARH,1,1,1,23.170373,82.359938,chhattisgarh,korea,False
497557,KOREA,CHHATTISGARH,1,1,1,23.189453,82.38314099999998,chhattisgarh,korea,False
497559,KOREA,CHHATTISGARH,2,1,1,23.178293439999997,82.31607979999998,chhattisgarh,korea,False
497773,KOREA,CHHATTISGARH,1,1,1,23.352195,82.35219499999998,chhattisgarh,korea,False
497778,KOREA,CHHATTISGARH,23,1,1,23.69892686956522,81.86186652173912,chhattisgarh,korea,False
500001,HYDERABAD,TELANGANA,3,1,1,17.42474396333333,78.50658592666667,telangana,hyderabad,False
500002,HYDERABAD,TELANGANA,1,1,1,17.368663,78.477662,telangana,hyderabad,False
500003,HYDERABAD,TELANGANA,2,1,1,17.44128087456386,78.49522379805465,telangana,hyderabad,False
500004,HYDERABAD,TELANGANA,6,1,1,17.403576551820482,78.46572538584685,telangana,hyderabad,False
500005,RANGA REDDY,TELANGANA,5,2,1,17.314066422000003,78.422312934,telangana,rangareddy,True
500006,HYDERABAD,TELANGANA,2,1,1,17.50069,78.684333445,telangana,hyderabad,False
500007,HYDERABAD,TELANGANA,2,1,1,17.416805555,78.52829167,telangana,hyderabad,False
500008,HYDERABAD,TELANGANA,5,1,1,17.495980756,78.510648178,telangana,hyderabad,False
500009,HYDERABAD,TELANGANA,1,1,1,17.468715755952623,78.48985845325413,telangana,hyderabad,False
500010,MEDCHAL MALKAJGIRI,TELANGANA,2,2,1,17.504705665,78.51643328,telangana,medchalmalkajgiri,True
500011,HYDERABAD,TELANGANA,1,1,1,17.4662565,78.47262,telangana,hyderabad,False
500012,HYDERABAD,TELANGANA,1,1,1,17.37478,78.46977,telangana,hyderabad,False
500013,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.395699,78.5280541,telangana,medchalmalkajgiri,False
500014,HYDERABAD,TELANGANA,1,1,1,17.539,78.51830556,telangana,hyderabad,False
500015,HYDERABAD,TELANGANA,2,1,1,17.482490665,78.511536055,telangana,hyderabad,False
500016,HYDERABAD,TELANGANA,2,2,1,17.440375,78.46345833500001,telangana,hyderabad,True
500017,HYDERABAD,TELANGANA,2,1,1,17.43663889,78.535736115,telangana,hyderabad,False
500018,MEDCHAL MALKAJGIRI,TELANGANA,4,1,1,17.6057942775,78.5718360825,telangana,medchalmalkajgiri,False
500019,RANGA REDDY,TELANGANA,1,1,1,17.47817,78.319599,telangana,rangareddy,False
500020,HYDERABAD,TELANGANA,4,1,1,17.482344995,78.5825997375,telangana,hyderabad,False
500022,HYDERABAD,TELANGANA,1,1,1,17.4085,78.47066667,telangana,hyderabad,False
500023,HYDERABAD,TELANGANA,1,1,1,17.362417,78.486491,telangana,hyderabad,False
500024,HYDERABAD,TELANGANA,1,1,1,17.37544,78.49253,telangana,hyderabad,False
500026,HYDERABAD,TELANGANA,1,1,1,17.44834527452083,78.5079177325197,telangana,hyderabad,False
500027,HYDERABAD,TELANGANA,2,1,1,17.392610349999998,78.49680255000001,telangana,hyderabad,False
500028,HYDERABAD,TELANGANA,2,1,1,17.400378,78.4519595,telangana,hyderabad,False
500029,HYDERABAD,TELANGANA,3,1,1,17.584005666666666,78.69590196333333,telangana,hyderabad,False
500030,RANGA REDDY,TELANGANA,2,1,1,17.328508499999998,78.396893,telangana,rangareddy,False
500031,HYDERABAD,TELANGANA,1,1,1,17.376416,78.391155,telangana,hyderabad,False
500032,HYDERABAD,TELANGANA,2,2,1,17.57409322,78.47378522,telangana,hyderabad,True
500033,HYDERABAD,TELANGANA,2,1,1,17.430006,78.3925634,telangana,hyderabad,False
500034,HYDERABAD,TELANGANA,1,1,1,17.420381,78.448905,telangana,hyderabad,False
500035,RANGA REDDY,TELANGANA,2,1,1,17.359773699999998,78.5360595,telangana,rangareddy,False
500036,HYDERABAD,TELANGANA,3,1,1,17.373305000000002,78.50867233333334,telangana,hyderabad,False
500037,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.48813889,78.44702778,telangana,medchalmalkajgiri,False
500038,HYDERABAD,TELANGANA,2,1,1,17.587277335,78.589674555,telangana,hyderabad,False
500039,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.405279999999998,78.583211,telangana,medchalmalkajgiri,False
500040,HYDERABAD,TELANGANA,1,1,1,17.4527647,78.5542909,telangana,hyderabad,False
500041,HYDERABAD,TELANGANA,1,1,1,17.4184752,78.4614198,telangana,hyderabad,False
500042,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.3931389,78.4762778,telangana,medchalmalkajgiri,False
500043,MEDCHAL MALKAJGIRI,TELANGANA,6,1,1,17.61419537,78.38627314833333,telangana,medchalmalkajgiri,False
500044,HYDERABAD,TELANGANA,3,1,1,17.401227000000002,78.508589,telangana,hyderabad,False
500045,HYDERABAD,TELANGANA,2,1,1,17.444696444999998,78.42668466500001,telangana,hyderabad,False
500046,RANGA REDDY,TELANGANA,1,1,1,17.455342,78.325743,telangana,rangareddy,False
500047,MEDCHAL MALKAJGIRI,TELANGANA,2,2,1,17.600150343369982,78.7101292431183,telangana,medchalmalkajgiri,True
500048,RANGA REDDY,TELANGANA,1,1,1,17.361969,78.427271,telangana,rangareddy,False
500049,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.483225041052293,78.43168841688384,telangana,medchalmalkajgiri,False
500050,RANGA REDDY,TELANGANA,1,1,1,17.82961111,78.548,telangana,rangareddy,False
500051,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.471644,78.603079,telangana,medchalmalkajgiri,False
500052,RANGA REDDY,TELANGANA,2,1,1,17.3124265,78.427411,telangana,rangareddy,False
500053,HYDERABAD,TELANGANA,2,1,1,17.339975000000003,78.47336665,telangana,hyderabad,False
500054,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.50258333,78.44138889,telangana,medchalmalkajgiri,False
500055,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.50949722,78.449733335,telangana,medchalmalkajgiri,False
500056,HYDERABAD,TELANGANA,2,1,1,17.62047439028489,78.72122136427456,telangana,hyderabad,False
500057,HYDERABAD,TELANGANA,1,1,1,17.421591,78.448018,telangana,hyderabad,False
500058,HYDERABAD,TELANGANA,1,1,1,17.33558,78.50194,telangana,hyderabad,False
500059,HYDERABAD,TELANGANA,2,1,1,17.3563009,78.50511180000001,telangana,hyderabad,False
500060,RANGA REDDY,TELANGANA,3,1,1,17.3681042,78.53062776666667,telangana,rangareddy,False
500061,HYDERABAD,TELANGANA,1,1,1,17.4183728,78.5189917,telangana,hyderabad,False
500062,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.625453055,78.74467372,telangana,medchalmalkajgiri,False
500064,HYDERABAD,TELANGANA,1,1,1,17.357334,78.455453,telangana,hyderabad,False
500065,HYDERABAD,TELANGANA,2,1,1,17.3524461,78.4685422,telangana,hyderabad,False
500066,HYDERABAD,TELANGANA,1,1,1,17.368344,78.470764,telangana,hyderabad,False
500067,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.50844932336761,78.47433997459115,telangana,medchalmalkajgiri,False
500068,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.355805,78.57739000000001,telangana,medchalmalkajgiri,False
500069,RANGA REDDY,TELANGANA,1,1,1,17.264084,78.485793,telangana,rangareddy,False
500070,RANGA REDDY,TELANGANA,3,1,1,17.3190737,78.57462333333334,telangana,rangareddy,False
500072,MEDCHAL MALKAJGIRI,TELANGANA,3,1,1,17.483424518507956,78.39860810202748,telangana,medchalmalkajgiri,False
500073,HYDERABAD,TELANGANA,1,1,1,17.4316097,78.4467863,telangana,hyderabad,False
500074,RANGA REDDY,TELANGANA,2,1,1,17.3488978,78.5507472,telangana,rangareddy,False
500075,RANGA REDDY,TELANGANA,7,1,1,17.360709285714286,78.28796085714285,telangana,rangareddy,False
500076,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.4275905,78.549694,telangana,medchalmalkajgiri,False
500077,RANGA REDDY,TELANGANA,1,1,1,17.310841,78.438611,telangana,rangareddy,False
500078,MEDCHAL MALKAJGIRI,TELANGANA,8,1,1,17.54400171982611,78.54377409525574,telangana,medchalmalkajgiri,False
500079,RANGA REDDY,TELANGANA,3,1,1,17.333939666666666,78.53359366666666,telangana,rangareddy,False
500080,HYDERABAD,TELANGANA,1,1,1,17.4194213,78.491156,telangana,hyderabad,False
500081,HYDERABAD,TELANGANA,1,1,1,17.441637,78.391092,telangana,hyderabad,False
500082,HYDERABAD,TELANGANA,1,1,1,17.418544,78.456956,telangana,hyderabad,False
500083,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.494872735555266,78.59513829575144,telangana,medchalmalkajgiri,False
500084,HYDERABAD,TELANGANA,1,1,1,17.471471,78.363178,telangana,hyderabad,False
500085,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.55494764306652,78.53063425370115,telangana,medchalmalkajgiri,False
500086,RANGA REDDY,TELANGANA,1,1,1,17.348608,78.377033,telangana,rangareddy,False
500087,MEDCHAL MALKAJGIRI,TELANGANA,2,1,1,17.47107919304773,78.48359149658258,telangana,medchalmalkajgiri,False
500088,MEDCHAL MALKAJGIRI,TELANGANA,6,1,1,17.411887497519906,78.64833743596152,telangana,medchalmalkajgiri,False
500089,RANGA REDDY,TELANGANA,3,1,1,17.389858999999998,78.36271133333334,telangana,rangareddy,False
500090,MEDCHAL MALKAJGIRI,TELANGANA,3,1,1,17.528577796666667,78.37113293333333,telangana,medchalmalkajgiri,False
500091,RANGA REDDY,TELANGANA,1,1,1,17.365993,78.395122,telangana,rangareddy,False
500092,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.42022,78.58452,telangana,medchalmalkajgiri,False
500094,HYDERABAD,TELANGANA,1,1,1,17.489789,78.54124,telangana,hyderabad,False
500096,HYDERABAD,TELANGANA,1,1,1,17.415772,78.410858,telangana,hyderabad,False
500097,RANGA REDDY,TELANGANA,2,1,1,17.3276295,78.531372,telangana,rangareddy,False
500098,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.40909,78.60141,telangana,medchalmalkajgiri,False
500100,MEDCHAL MALKAJGIRI,TELANGANA,4,1,1,17.501885035011018,78.54746270605331,telangana,medchalmalkajgiri,False
500101,MEDCHAL MALKAJGIRI,TELANGANA,10,1,1,17.581322562692886,78.69576848483821,telangana,medchalmalkajgiri,False
500102,RANGA REDDY,TELANGANA,1,1,1,17.367147,78.551365,telangana,rangareddy,False
500103,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.488192596492837,78.57325162229756,telangana,medchalmalkajgiri,False
500104,RANGA REDDY,TELANGANA,1,1,1,17.413858,78.383241,telangana,rangareddy,False
500106,HYDERABAD,TELANGANA,1,1,1,17.3774118825698,78.3547739516761,telangana,hyderabad,False
500108,RANGA REDDY,TELANGANA,1,1,1,17.237268,78.430785,telangana,rangareddy,False
500109,HYDERABAD,TELANGANA,1,1,1,17.399297,79.44843,telangana,hyderabad,False
500110,HYDERABAD,TELANGANA,1,1,1,17.420564,78.402523,telangana,hyderabad,False
500111,RANGA REDDY,TELANGANA,1,1,1,17.434672,78.3457802,telangana,rangareddy,False
500112,HYDERABAD,TELANGANA,2,2,1,17.30505,78.525178,telangana,hyderabad,True
500113,RANGA REDDY,TELANGANA,7,1,1,17.0594918,78.49529363,telangana,rangareddy,False
500114,MEDCHAL MALKAJGIRI,TELANGANA,1,1,1,17.456086,78.422117,telangana,medchalmalkajgiri,False
500117,HYDERABAD,TELANGANA,1,1,1,17.51906,78.410565,telangana,hyderabad,False
500118,HYDERABAD,TELANGANA,1,1,1,17.5386788,78.3642651,telangana,hyderabad,False
500119,,,1,1,1,,,,,False
500901,,,1,1,1,17.38788,78.47661,,,False
500903,,,1,1,1,17.441183,78.495368,,,False
500915,,,1,1,1,17.478341,78.51469,,,False
500918,,,1,1,1,78.44747222,17.45655556,,,False
500920,,,1,1,1,17.4227027,78.5056033,,,False
500927,,,1,1,1,17.395,78.494,,,False
500930,,,1,1,1,17.324,78.4,,,False
500931,,,1,1,1,78.66083333,17.5355,,,False
500934,,,1,1,1,78.43588889,17.41722222,,,False
500939,,,1,1,1,17.402,78.561,,,False
500955,,,1,1,1,17.520803,78.4444832,,,False
500958,,,1,1,1,17.335,78.501,,,False
500962,,,1,1,1,17.465763,78.570671,,,False
500970,,,1,1,1,17.336,78.569,,,False
500972,,,1,1,1,17.4924462,78.3966143,,,False
500984,,,1,1,1,78.5118889,17.4739167,,,False
500989,,,1,1,1,78.3705889,17.4156429,,,False
501101,VIKARABAD,TELANGANA,1,1,1,17.337188,77.907326,telangana,vikarabad,False
501102,VIKARABAD,TELANGANA,23,1,1,17.360997347826086,77.91701686956522,telangana,vikarabad,False
501106,VIKARABAD,TELANGANA,14,1,1,17.41941618805645,77.85620780856614,telangana,vikarabad,False
501111,VIKARABAD,TELANGANA,8,1,1,17.41334599077589,77.96192376931195,telangana,vikarabad,False
501121,VIKARABAD,TELANGANA,10,1,1,17.290486111,77.748637444,telangana,vikarabad,False
501141,VIKARABAD,TELANGANA,10,1,1,17.278396532301684,77.56723502769569,telangana,vikarabad,False
501142,VIKARABAD,TELANGANA,10,1,1,17.34992078335654,77.62395579646603,telangana,vikarabad,False
501143,VIKARABAD,TELANGANA,11,2,2,17.235585035454545,77.44590729727273,telangana,vikarabad,True
501144,VIKARABAD,TELANGANA,9,2,2,17.299223117777778,77.68461994333333,telangana,vikarabad,True
501158,VIKARABAD,TELANGANA,5,1,1,17.303097556,77.539790888,telangana,vikarabad,False
501202,VIKARABAD,TELANGANA,17,1,1,17.51790011045122,77.89732383605418,telangana,vikarabad,False
501203,RANGA REDDY,TELANGANA,15,2,1,17.42219248,78.09751309333333,telangana,rangareddy,True
501218,RANGA REDDY,TELANGANA,7,1,1,17.23826845714286,78.36560488571429,telangana,rangareddy,False
501301,MEDCHAL MALKAJGIRI,TELANGANA,5,1,1,17.44542639,78.67346111,telangana,medchalmalkajgiri,False
501302,MEDCHAL MALKAJGIRI,TELANGANA,3,2,2,17.499107780125616,78.65235129910114,telangana,medchalmalkajgiri,True
501303,MEDCHAL MALKAJGIRI,TELANGANA,7,1,1,17.524455147089228,78.66796367864393,telangana,medchalmalkajgiri,False
501359,RANGA REDDY,TELANGANA,6,1,1,17.1535711,78.47585508333333,telangana,rangareddy,False
501401,MEDCHAL MALKAJGIRI,TELANGANA,10,1,1,17.57377241,78.61144028999999,telangana,medchalmalkajgiri,False
501501,VIKARABAD,TELANGANA,21,2,1,17.154346640479595,77.8001901212771,telangana,vikarabad,True
501502,VIKARABAD,TELANGANA,10,2,2,17.086920409999998,77.82765555,telangana,vikarabad,True
501503,RANGA REDDY,TELANGANA,19,1,1,17.331932835263157,78.05625977421053,telangana,rangareddy,False
501504,RANGA REDDY,TELANGANA,10,1,1,17.32509406203741,78.29795517717767,telangana,rangareddy,False
501505,RANGA REDDY,TELANGANA,10,1,1,17.3387884,78.65188405,telangana,rangareddy,False
501506,RANGA REDDY,TELANGANA,10,1,1,17.139819,78.6190154,telangana,rangareddy,False
501508,RANGA REDDY,TELANGANA,10,1,1,17.1738176,78.7317015,telangana,rangareddy,False
501509,RANGA REDDY,TELANGANA,16,1,1,17.0344377,78.64700581875,telangana,rangareddy,False
501510,RANGA REDDY,TELANGANA,10,1,1,17.2402871,78.5741693,telangana,rangareddy,False
501512,RANGA REDDY,TELANGANA,4,1,1,17.27411275,78.692949,telangana,rangareddy,False
501513,RANGA REDDY,TELANGANA,2,2,1,17.317282499999997,78.660454,telangana,rangareddy,True
502001,SANGAREDDY,TELANGANA,2,1,1,17.81107689451646,78.11460055309561,telangana,sangareddy,False
502032,SANGAREDDY,TELANGANA,5,1,1,17.48146531335666,78.29645652338833,telangana,sangareddy,False
502033,SANGAREDDY,TELANGANA,1,1,1,17.521725703522605,78.32451376853234,telangana,sangareddy,False
502034,SANGAREDDY,TELANGANA,1,1,1,,,telangana,sangareddy,False
502101,MEDAK,TELANGANA,1,1,1,18.114872,78.427073,telangana,medak,False
502102,MEDAK,TELANGANA,15,2,1,18.09970692857143,78.55116292857143,telangana,medak,True
502103,SIDDIPET,TELANGANA,5,1,1,16.51878902,78.57341871999999,telangana,siddipet,False
502106,SIDDIPET,TELANGANA,1,1,1,18.0789383,78.6768045,telangana,siddipet,False
502107,SIDDIPET,TELANGANA,7,1,1,18.17674882857143,78.78747394285713,telangana,siddipet,False
502108,SIDDIPET,TELANGANA,19,1,1,18.152036631578948,78.64147805263158,telangana,siddipet,False
502109,MEDAK,TELANGANA,10,1,1,17.8872333,78.234403,telangana,medak,False
502110,MEDAK,TELANGANA,3,1,1,18.045768533333334,78.26211110000001,telangana,medak,False
502113,MEDAK,TELANGANA,8,1,1,18.111227875,78.255878,telangana,medak,False
502114,SIDDIPET,TELANGANA,10,1,1,18.08477819,78.76012267,telangana,siddipet,False
502115,MEDAK,TELANGANA,5,1,1,18.1279388,78.36131359999999,telangana,medak,False
502117,MEDAK,TELANGANA,6,1,1,18.020893,78.295001,telangana,medak,False
502125,MEDAK,TELANGANA,3,1,1,18.035634666666667,78.16133533333333,telangana,medak,False
502130,MEDAK,TELANGANA,5,1,1,18.07398114,78.21978179999999,telangana,medak,False
502205,SANGAREDDY,TELANGANA,1,1,1,17.5050278,78.1443056,telangana,sangareddy,False
502210,SANGAREDDY,TELANGANA,9,1,1,17.588567279077054,77.69829474762804,telangana,sangareddy,False
502220,SANGAREDDY,TELANGANA,1,1,1,17.6800556,77.6105,telangana,sangareddy,False
502221,SANGAREDDY,TELANGANA,10,1,1,17.65878167751708,77.49611908973466,telangana,sangareddy,False
502228,SANGAREDDY,TELANGANA,4,1,1,17.72608159684797,77.57530240213413,telangana,sangareddy,False
502246,SANGAREDDY,TELANGANA,6,1,1,17.72985729269652,77.70216755070884,telangana,sangareddy,False
502247,SIDDIPET,TELANGANA,12,3,2,17.921003090909092,78.53052581818181,telangana,siddipet,True
502248,MEDAK,TELANGANA,7,1,1,18.026535814285715,78.40442498571429,telangana,medak,False
502249,SANGAREDDY,TELANGANA,6,1,1,17.828195863050453,77.69322025733537,telangana,sangareddy,False
502251,SANGAREDDY,TELANGANA,5,1,1,17.84836339849951,77.62834662020923,telangana,sangareddy,False
502255,MEDAK,TELANGANA,10,2,2,17.942581,78.42412279999999,telangana,medak,True
502256,SANGAREDDY,TELANGANA,5,1,1,17.89823748315234,77.67339112469486,telangana,sangareddy,False
502257,SANGAREDDY,TELANGANA,7,1,1,17.83319316182877,77.77732835950458,telangana,sangareddy,False
502267,SIDDIPET,TELANGANA,9,2,2,18.151403625,78.956496625,telangana,siddipet,True
502269,MEDAK,TELANGANA,9,2,1,17.92254805941847,77.9160194957406,telangana,medak,True
502270,SANGAREDDY,TELANGANA,13,2,1,17.860479579748308,78.0075333742206,telangana,sangareddy,True
502271,MEDAK,TELANGANA,7,1,1,18.057262961272272,77.9320530813044,telangana,medak,False
502273,SANGAREDDY,TELANGANA,8,1,1,17.753291417684157,78.07606063877057,telangana,sangareddy,False
502276,SIDDIPET,TELANGANA,7,1,1,18.14667042857143,78.71145771428571,telangana,siddipet,False
502277,SIDDIPET,TELANGANA,6,1,1,18.022076,78.90007933333334,telangana,siddipet,False
502278,SIDDIPET,TELANGANA,18,1,1,17.838778,78.679479,telangana,siddipet,False
502279,SIDDIPET,TELANGANA,13,1,1,17.702322615384613,78.61600546153846,telangana,siddipet,False
502280,SIDDIPET,TELANGANA,5,1,1,18.0544658,79.05370886,telangana,siddipet,False
502281,SIDDIPET,TELANGANA,8,1,1,17.759976975,78.79354635,telangana,siddipet,False
502284,SANGAREDDY,TELANGANA,1,1,1,17.58478839116762,78.12155193019862,telangana,sangareddy,False
502285,SANGAREDDY,TELANGANA,5,1,1,17.53483052,78.10909954,telangana,sangareddy,False
502286,SANGAREDDY,TELANGANA,27,1,1,18.03795607296312,77.69808748925426,telangana,sangareddy,False
502287,SANGAREDDY,TELANGANA,10,1,1,18.161265144553077,77.7446834938921,telangana,sangareddy,False
502290,MEDAK,TELANGANA,6,2,1,17.955318563793437,77.84530071223575,telangana,medak,True
502291,SANGAREDDY,TELANGANA,11,1,1,17.64872282502562,77.93993822309257,telangana,sangareddy,False
502293,SANGAREDDY,TELANGANA,8,1,1,17.74800504710164,77.97660383416591,telangana,sangareddy,False
502294,SANGAREDDY,TELANGANA,3,1,1,17.465278984060635,78.10441245000756,telangana,sangareddy,False
502295,SANGAREDDY,TELANGANA,6,1,1,17.604464883333332,77.96387698333334,telangana,sangareddy,False
502296,SANGAREDDY,TELANGANA,12,1,1,17.6764799662788,78.19230685522501,telangana,sangareddy,False
502300,SANGAREDDY,TELANGANA,7,1,1,17.490491657142858,78.23122357142857,telangana,sangareddy,False
502301,SIDDIPET,TELANGANA,6,1,1,17.879169,78.81019416666666,telangana,siddipet,False
502302,MEDAK,TELANGANA,11,1,1,17.918036363636364,78.021117,telangana,medak,False
502303,MEDAK,TELANGANA,3,1,1,18.059035333333334,78.05340966666667,telangana,medak,False
502305,SANGAREDDY,TELANGANA,2,1,1,17.480310419550293,78.16958721511199,telangana,sangareddy,False
502306,SANGAREDDY,TELANGANA,8,2,2,17.58120195,77.98095656666668,telangana,sangareddy,True
502307,SANGAREDDY,TELANGANA,5,1,1,17.55015436,78.20158045999999,telangana,sangareddy,False
502310,SIDDIPET,TELANGANA,4,1,1,18.22133025,78.91031525,telangana,siddipet,False
502311,SIDDIPET,TELANGANA,7,1,1,17.82400525,78.73338724999999,telangana,siddipet,False
502312,SIDDIPET,TELANGANA,5,1,1,17.841078399999997,78.7929138,telangana,siddipet,False
502313,MEDAK,TELANGANA,17,2,1,17.772040844440642,78.29992160576576,telangana,medak,True
502314,MEDAK,TELANGANA,9,2,1,17.824367990077754,78.12343054362155,telangana,medak,True
502316,MEDAK,TELANGANA,8,1,1,17.85903799214538,78.23410633721026,telangana,medak,False
502318,SANGAREDDY,TELANGANA,11,1,1,17.639082208047565,77.61505545005625,telangana,sangareddy,False
502319,SANGAREDDY,TELANGANA,11,1,1,17.594886745454545,78.30205418181818,telangana,sangareddy,False
502321,SANGAREDDY,TELANGANA,10,1,1,17.66238927794276,77.73202417080367,telangana,sangareddy,False
502324,SANGAREDDY,TELANGANA,1,1,1,17.5189167,78.2776667,telangana,sangareddy,False
502325,SANGAREDDY,TELANGANA,1,1,1,17.5534722,78.3503056,telangana,sangareddy,False
502329,SANGAREDDY,TELANGANA,3,1,1,17.5501137,78.16128953333333,telangana,sangareddy,False
502331,MEDAK,TELANGANA,5,1,1,18.0299264,78.1413334,telangana,medak,False
502334,MEDAK,TELANGANA,13,2,1,17.77484853846154,78.46690007692308,telangana,medak,True
502335,MEDAK,TELANGANA,7,2,2,17.811418283333335,78.44340126666667,telangana,medak,True
502336,MEDAK,TELANGANA,9,2,1,17.77955226666667,78.48045332222222,telangana,medak,True
502345,SANGAREDDY,TELANGANA,11,2,1,17.696333845454546,77.83586661818183,telangana,sangareddy,True
502371,SANGAREDDY,TELANGANA,6,1,1,18.139939211385364,77.91667023335359,telangana,sangareddy,False
502372,SIDDIPET,TELANGANA,9,1,1,17.99770022222222,78.800627,telangana,siddipet,False
502375,SIDDIPET,TELANGANA,8,1,1,18.08057225,78.95951575000001,telangana,siddipet,False
502381,MEDAK,TELANGANA,8,1,1,17.947271125,78.138245625,telangana,medak,False
502932,,,1,1,1,17.49966,78.298189,,,False
503001,NIZAMABAD,TELANGANA,6,1,1,18.6715,78.0937,telangana,nizamabad,False
503002,NIZAMABAD,TELANGANA,3,1,1,18.682979,78.10737,telangana,nizamabad,False
503003,NIZAMABAD,TELANGANA,14,1,1,18.732132333333332,78.19099463333333,telangana,nizamabad,False
503101,KAMAREDDY,TELANGANA,9,1,1,18.180057877777777,78.41970525555556,telangana,kamareddy,False
503102,KAMAREDDY,TELANGANA,6,1,1,18.27089631666667,78.4255672,telangana,kamareddy,False
503108,KAMAREDDY,TELANGANA,6,1,1,18.102853683333333,78.12266635,telangana,kamareddy,False
503110,KAMAREDDY,TELANGANA,9,1,1,18.231880888888888,78.2978559888889,telangana,kamareddy,False
503111,KAMAREDDY,TELANGANA,1,1,1,18.320084,78.336474,telangana,kamareddy,False
503112,KAMAREDDY,TELANGANA,17,1,1,18.329192405882353,78.36995887647059,telangana,kamareddy,False
503114,KAMAREDDY,TELANGANA,6,1,1,18.3991571,78.10587916666667,telangana,kamareddy,False
503120,KAMAREDDY,TELANGANA,8,1,1,18.3086832375,78.22009365,telangana,kamareddy,False
503122,KAMAREDDY,TELANGANA,17,1,1,18.1792272,78.02820563529411,telangana,kamareddy,False
503123,KAMAREDDY,TELANGANA,6,1,1,18.265187701666665,78.45081056666668,telangana,kamareddy,False
